feat,importance,b,q_level
state_city_FL_PALM_COAST,0,5,0.5
state_city_FL_PEMBROKE_PINES,0,5,0.5
state_city_FL_TALLAHASSEE,0,5,0.5
state_city_FL_TAMPA,0,5,0.5
state_city_FL_WEST_PALM_BEACH,0,5,0.5
state_city_GA,0,5,0.5
state_city_GA_ATLANTA,0,5,0.5
state_city_GA_COLUMBUS,0,5,0.5
state_city_GA_SAVANNAH,0,5,0.5
state_city_HI,0,5,0.5
state_city_IA,0,5,0.5
state_city_IA_CEDAR_RAPIDS,0,5,0.5
state_city_IA_DAVENPORT,0,5,0.5
state_city_IA_DES_MOINES,0,5,0.5
state_city_ID,0,5,0.5
state_city_ID_NAMPA,0,5,0.5
state_city_IL,0,5,0.5
state_city_IL_AURORA,0,5,0.5
state_city_IL_CHICAGO,0,5,0.5
state_city_IL_ELGIN,5,5,0.5
state_city_IL_JOLIET,0,5,0.5
state_city_IL_NAPERVILLE,0,5,0.5
state_city_IL_PEORIA,0,5,0.5
state_city_IL_ROCKFORD,0,5,0.5
state_city_IL_SPRINGFIELD,0,5,0.5
state_city_IN,1,5,0.5
state_city_IN_CARMEL,0,5,0.5
state_city_IN_EVANSVILLE,0,5,0.5
state_city_IN_FORT_WAYNE,0,5,0.5
state_city_IN_SOUTH_BEND,0,5,0.5
state_city_KS,0,5,0.5
state_city_KS_KANSAS_CITY,0,5,0.5
state_city_KS_OLATHE,0,5,0.5
state_city_KS_OVERLAND_PARK,0,5,0.5
state_city_KS_TOPEKA,0,5,0.5
state_city_KS_WICHITA,0,5,0.5
state_city_KY,0,5,0.5
state_city_LA,0,5,0.5
state_city_LA_BATON_ROUGE,0,5,0.5
state_city_LA_LAFAYETTE,0,5,0.5
state_city_LA_NEW_ORLEANS,0,5,0.5
state_city_LA_SHREVEPORT,0,5,0.5
state_city_MA,0,5,0.5
state_city_MA_BOSTON,0,5,0.5
state_city_MA_BROCKTON,0,5,0.5
state_city_MA_CAMBRIDGE,0,5,0.5
state_city_MA_LOWELL,0,5,0.5
state_city_MA_NEW_BEDFORD,0,5,0.5
state_city_MA_SPRINGFIELD,0,5,0.5
state_city_MA_WORCESTER,0,5,0.5
state_city_MD,0,5,0.5
state_city_MD_BALTIMORE,0,5,0.5
state_city_ME,0,5,0.5
state_city_MI,0,5,0.5
state_city_MI_ANN_ARBOR,0,5,0.5
state_city_MI_DEARBORN,0,5,0.5
state_city_MI_DETROIT,0,5,0.5
state_city_MI_GRAND_RAPIDS,0,5,0.5
state_city_MI_LANSING,0,5,0.5
state_city_MI_WARREN,0,5,0.5
state_city_MN,0,5,0.5
state_city_MN_MINNEAPOLIS,0,5,0.5
state_city_MN_ROCHESTER,0,5,0.5
state_city_MO,0,5,0.5
state_city_MO_COLUMBIA,0,5,0.5
state_city_MO_INDEPENDENCE,0,5,0.5
state_city_MO_KANSAS_CITY,0,5,0.5
state_city_MO_SPRINGFIELD,0,5,0.5
state_city_MS,0,5,0.5
state_city_MS_JACKSON,0,5,0.5
state_city_MT,2,5,0.5
state_city_MT_BILLINGS,0,5,0.5
state_city_NC,0,5,0.5
state_city_NC_CHARLOTTE,0,5,0.5
state_city_NC_CONCORD,0,5,0.5
state_city_NC_DURHAM,0,5,0.5
state_city_NC_FAYETTEVILLE,0,5,0.5
state_city_NC_GREENSBORO,0,5,0.5
state_city_NC_HIGH_POINT,0,5,0.5
state_city_NC_RALEIGH,0,5,0.5
state_city_NC_WILMINGTON,0,5,0.5
state_city_NC_WINSTON-SALEM,0,5,0.5
state_city_ND,0,5,0.5
state_city_ND_FARGO,0,5,0.5
state_city_NE,0,5,0.5
state_city_NE_LINCOLN,0,5,0.5
state_city_NE_OMAHA,0,5,0.5
state_city_NH,0,5,0.5
state_city_NH_MANCHESTER,0,5,0.5
state_city_NJ_ELIZABETH,0,5,0.5
state_city_NJ_JERSEY_CITY,0,5,0.5
state_city_NJ_NEWARK,0,5,0.5
state_city_NJ_PATERSON,0,5,0.5
state_city_NM,0,5,0.5
state_city_NM_ALBUQUERQUE,0,5,0.5
state_city_NM_LAS_CRUCES,0,5,0.5
state_city_NV,0,5,0.5
state_city_NV_HENDERSON,0,5,0.5
state_city_NV_LAS_VEGAS,0,5,0.5
state_city_NV_NORTH_LAS_VEGAS,0,5,0.5
state_city_NV_RENO,0,5,0.5
state_city_NV_SPARKS,0,5,0.5
state_city_NY,0,5,0.5
state_city_NY_ALBANY,2,5,0.5
state_city_NY_BUFFALO,0,5,0.5
state_city_NY_NEW_YORK,0,5,0.5
state_city_NY_ROCHESTER,0,5,0.5
state_city_NY_SYRACUSE,0,5,0.5
state_city_NY_YONKERS,0,5,0.5
state_city_OH,0,5,0.5
state_city_OH_AKRON,0,5,0.5
state_city_OH_CINCINNATI,0,5,0.5
state_city_OH_CLEVELAND,0,5,0.5
state_city_OH_COLUMBUS,0,5,0.5
state_city_OH_DAYTON,0,5,0.5
state_city_OH_TOLEDO,0,5,0.5
state_city_OK,0,5,0.5
state_city_OK_BROKEN_ARROW,0,5,0.5
state_city_OK_NORMAN,0,5,0.5
state_city_OK_OKLAHOMA_CITY,0,5,0.5
state_city_OK_TULSA,0,5,0.5
state_city_OR,0,5,0.5
state_city_OR_BEND,0,5,0.5
state_city_OR_GRESHAM,0,5,0.5
state_city_OR_HILLSBORO,0,5,0.5
state_city_OR_PORTLAND,0,5,0.5
state_city_OR_SALEM,0,5,0.5
state_city_PA,0,5,0.5
state_city_PA_ALLENTOWN,0,5,0.5
state_city_PA_PHILADELPHIA,0,5,0.5
state_city_PA_PITTSBURGH,0,5,0.5
state_city_PR,69,5,0.5
state_city_RI_PROVIDENCE,0,5,0.5
state_city_SC,0,5,0.5
state_city_SC_CHARLESTON,0,5,0.5
state_city_SC_COLUMBIA,0,5,0.5
state_city_SD,0,5,0.5
state_city_SD_SIOUX_FALLS,0,5,0.5
state_city_TN,0,5,0.5
state_city_TN_CHATTANOOGA,0,5,0.5
state_city_TN_KNOXVILLE,0,5,0.5
state_city_TN_MEMPHIS,0,5,0.5
state_city_TN_MURFREESBORO,0,5,0.5
state_city_TX,0,5,0.5
state_city_TX_ABILENE,0,5,0.5
state_city_TX_ALLEN,0,5,0.5
state_city_TX_AMARILLO,0,5,0.5
state_city_TX_ARLINGTON,0,5,0.5
state_city_TX_AUSTIN,0,5,0.5
state_city_TX_BEAUMONT,0,5,0.5
state_city_TX_BROWNSVILLE,0,5,0.5
state_city_TX_CARROLLTON,0,5,0.5
state_city_TX_COLLEGE_STATION,0,5,0.5
state_city_TX_CONROE,0,5,0.5
state_city_TX_CORPUS_CHRISTI,0,5,0.5
state_city_TX_DALLAS,0,5,0.5
state_city_TX_DENTON,0,5,0.5
state_city_TX_EDINBURG,0,5,0.5
state_city_TX_EL_PASO,0,5,0.5
state_city_TX_FORT_WORTH,0,5,0.5
state_city_TX_FRISCO,0,5,0.5
state_city_TX_HOUSTON,0,5,0.5
state_city_TX_IRVING,0,5,0.5
state_city_TX_KILLEEN,0,5,0.5
state_city_TX_LAREDO,0,5,0.5
state_city_TX_LEWISVILLE,0,5,0.5
state_city_TX_LUBBOCK,0,5,0.5
state_city_TX_MCALLEN,0,5,0.5
state_city_TX_MCKINNEY,0,5,0.5
state_city_TX_MESQUITE,0,5,0.5
state_city_TX_MIDLAND,0,5,0.5
state_city_TX_NEW_BRAUNFELS,0,5,0.5
state_city_TX_ODESSA,0,5,0.5
state_city_TX_PASADENA,0,5,0.5
state_city_TX_PEARLAND,0,5,0.5
state_city_TX_PLANO,0,5,0.5
state_city_TX_RICHARDSON,0,5,0.5
state_city_TX_ROUND_ROCK,0,5,0.5
state_city_TX_SAN_ANTONIO,0,5,0.5
state_city_TX_SUGAR_LAND,0,5,0.5
state_city_TX_TYLER,0,5,0.5
state_city_TX_WACO,0,5,0.5
state_city_TX_WICHITA_FALLS,0,5,0.5
state_city_UT,0,5,0.5
state_city_UT_PROVO,0,5,0.5
state_city_UT_SALT_LAKE_CITY,0,5,0.5
state_city_UT_WEST_JORDAN,0,5,0.5
state_city_VA,0,5,0.5
state_city_VA_ALEXANDRIA,0,5,0.5
state_city_VA_CHESAPEAKE,0,5,0.5
state_city_VA_HAMPTON,0,5,0.5
state_city_VA_NEWPORT_NEWS,0,5,0.5
state_city_VA_NORFOLK,0,5,0.5
state_city_VA_RICHMOND,0,5,0.5
state_city_VA_SUFFOLK,0,5,0.5
state_city_VA_VIRGINIA_BEACH,0,5,0.5
state_city_VT,0,5,0.5
state_city_WA,0,5,0.5
state_city_WA_BELLEVUE,0,5,0.5
state_city_WA_EVERETT,0,5,0.5
state_city_WA_RENTON,0,5,0.5
state_city_WA_SEATTLE,0,5,0.5
state_city_WA_SPOKANE,0,5,0.5
state_city_WA_TACOMA,0,5,0.5
state_city_WA_VANCOUVER,0,5,0.5
state_city_WI,0,5,0.5
state_city_WI_GREEN_BAY,0,5,0.5
state_city_WI_MADISON,0,5,0.5
state_city_WI_MILWAUKEE,0,5,0.5
state_city_WV,1,5,0.5
state_city_WY,0,5,0.5
delta_xmas,218,5,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone,44,5,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone,54,5,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone,94,5,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone,22,5,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone,233,5,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone,58,5,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone,10,5,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone,115,5,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone,16,5,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone,98,5,0.5
inc_trans_cs_rollmean_w2,18,5,0.5
inc_trans_cs_rollmean_w4,10,5,0.5
inc_trans_cs_lag1,88,5,0.5
inc_trans_cs_lag2,18,5,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,20,5,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,5,5,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,18,5,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,24,5,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,8,5,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,10,5,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,10,5,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,8,5,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,84,5,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,119,5,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,13,5,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,38,5,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,66,5,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,4,5,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,35,5,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,18,5,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,0,5,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,56,5,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,105,5,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,98,5,0.5
inc_trans_cs_rollmean_w2_lag1,57,5,0.5
inc_trans_cs_rollmean_w2_lag2,16,5,0.5
inc_trans_cs_rollmean_w4_lag1,49,5,0.5
inc_trans_cs_rollmean_w4_lag2,60,5,0.5
horizon,68,5,0.5
inc_trans_cs,128,5,0.975
season_week,281,5,0.975
log_pop,133,5,0.975
source_flusurvnet,10,5,0.975
source_ilinet,19,5,0.975
source_nhsn_city,15,5,0.975
state_city_AK,15,5,0.975
state_city_AL,3,5,0.975
state_city_AL_BIRMINGHAM,0,5,0.975
state_city_AL_HUNTSVILLE,0,5,0.975
state_city_AL_MOBILE,1,5,0.975
state_city_AL_MONTGOMERY,2,5,0.975
state_city_AL_TUSCALOOSA,0,5,0.975
state_city_AR,0,5,0.975
state_city_AR_FAYETTEVILLE,0,5,0.975
state_city_AR_LITTLE_ROCK,0,5,0.975
state_city_AZ,1,5,0.975
state_city_AZ_CHANDLER,0,5,0.975
state_city_AZ_GLENDALE,0,5,0.975
state_city_AZ_GOODYEAR,14,5,0.975
state_city_AZ_MESA,0,5,0.975
state_city_AZ_PHOENIX,0,5,0.975
state_city_AZ_SCOTTSDALE,2,5,0.975
state_city_AZ_TEMPE,14,5,0.975
state_city_AZ_TUCSON,1,5,0.975
state_city_AZ_YUMA,0,5,0.975
state_city_CA,0,5,0.975
state_city_CA_ANAHEIM,12,5,0.975
state_city_CA_ANTIOCH,0,5,0.975
state_city_CA_BAKERSFIELD,0,5,0.975
state_city_CA_BERKELEY,0,5,0.975
state_city_CA_BURBANK,0,5,0.975
state_city_CA_CHICO,1,5,0.975
state_city_CA_CHULA_VISTA,4,5,0.975
state_city_CA_CLOVIS,0,5,0.975
state_city_CA_CORONA,0,5,0.975
state_city_CA_COSTA_MESA,0,5,0.975
state_city_CA_DOWNEY,0,5,0.975
state_city_CA_FONTANA,4,5,0.975
state_city_CA_FREMONT,4,5,0.975
state_city_CA_FRESNO,0,5,0.975
state_city_CA_FULLERTON,5,5,0.975
state_city_CA_GARDEN_GROVE,7,5,0.975
state_city_CA_GLENDALE,0,5,0.975
state_city_CA_HUNTINGTON_BEACH,8,5,0.975
state_city_CA_INGLEWOOD,0,5,0.975
state_city_CA_IRVINE,7,5,0.975
state_city_CA_LANCASTER,0,5,0.975
state_city_CA_LONG_BEACH,0,5,0.975
state_city_CA_LOS_ANGELES,0,5,0.975
state_city_CA_MODESTO,6,5,0.975
state_city_CA_MORENO_VALLEY,0,5,0.975
state_city_CA_MURRIETA,0,5,0.975
state_city_CA_OAKLAND,0,5,0.975
state_city_CA_OCEANSIDE,5,5,0.975
state_city_CA_ONTARIO,0,5,0.975
state_city_CA_ORANGE,0,5,0.975
state_city_CA_OXNARD,0,5,0.975
state_city_CA_PALMDALE,0,5,0.975
state_city_CA_PASADENA,1,5,0.975
state_city_CA_POMONA,5,5,0.975
state_city_CA_RANCHO_CUCAMONGA,0,5,0.975
state_city_CA_RIVERSIDE,3,5,0.975
state_city_CA_ROSEVILLE,0,5,0.975
state_city_CA_SACRAMENTO,6,5,0.975
state_city_CA_SALINAS,0,5,0.975
state_city_CA_SANTA_ANA,1,5,0.975
state_city_CA_SANTA_CLARA,1,5,0.975
state_city_CA_SANTA_MARIA,6,5,0.975
state_city_CA_SANTA_ROSA,1,5,0.975
state_city_CA_SAN_BERNARDINO,0,5,0.975
state_city_CA_SAN_DIEGO,0,5,0.975
state_city_CA_SAN_FRANCISCO,5,5,0.975
state_city_CA_SAN_JOSE,17,5,0.975
state_city_CA_SAN_MATEO,0,5,0.975
state_city_CA_SIMI_VALLEY,6,5,0.975
state_city_CA_STOCKTON,1,5,0.975
state_city_CA_TEMECULA,0,5,0.975
state_city_CA_THOUSAND_OAKS,5,5,0.975
state_city_CA_TORRANCE,0,5,0.975
state_city_CA_VACAVILLE,0,5,0.975
state_city_CA_VALLEJO,0,5,0.975
state_city_CA_VICTORVILLE,5,5,0.975
state_city_CA_VISALIA,0,5,0.975
state_city_CA_WEST_COVINA,0,5,0.975
state_city_CO,6,5,0.975
state_city_CO_AURORA,0,5,0.975
state_city_CO_BOULDER,1,5,0.975
state_city_CO_COLORADO_SPRINGS,0,5,0.975
state_city_CO_DENVER,0,5,0.975
state_city_CO_FORT_COLLINS,0,5,0.975
state_city_CO_GREELEY,0,5,0.975
state_city_CO_LAKEWOOD,2,5,0.975
state_city_CO_PUEBLO,0,5,0.975
state_city_CO_THORNTON,0,5,0.975
state_city_CO_WESTMINSTER,2,5,0.975
state_city_CT,0,5,0.975
state_city_CT_BRIDGEPORT,0,5,0.975
state_city_CT_HARTFORD,0,5,0.975
state_city_CT_NEW_HAVEN,0,5,0.975
state_city_CT_STAMFORD,0,5,0.975
state_city_CT_WATERBURY,0,5,0.975
state_city_DC,11,5,0.975
state_city_DC_WASHINGTON,0,5,0.975
state_city_DE,6,5,0.975
state_city_FL,10,5,0.975
state_city_FL_CAPE_CORAL,6,5,0.975
state_city_FL_CLEARWATER,22,5,0.975
state_city_FL_FORT_LAUDERDALE,5,5,0.975
state_city_FL_GAINESVILLE,7,5,0.975
state_city_FL_HIALEAH,6,5,0.975
state_city_FL_HOLLYWOOD,9,5,0.975
state_city_FL_JACKSONVILLE,12,5,0.975
state_city_FL_LAKELAND,0,5,0.975
state_city_FL_MIAMI,1,5,0.975
state_city_FL_MIRAMAR,0,5,0.975
state_city_FL_ORLANDO,0,5,0.975
state_city_FL_PALM_BAY,4,5,0.975
state_city_FL_PALM_COAST,5,5,0.975
state_city_FL_PEMBROKE_PINES,17,5,0.975
state_city_FL_TALLAHASSEE,0,5,0.975
state_city_FL_TAMPA,0,5,0.975
state_city_FL_WEST_PALM_BEACH,2,5,0.975
state_city_GA,4,5,0.975
state_city_GA_ATLANTA,0,5,0.975
state_city_GA_COLUMBUS,4,5,0.975
state_city_GA_SAVANNAH,0,5,0.975
state_city_HI,5,5,0.975
state_city_IA,3,5,0.975
state_city_IA_CEDAR_RAPIDS,0,5,0.975
state_city_IA_DAVENPORT,3,5,0.975
state_city_IA_DES_MOINES,0,5,0.975
state_city_ID,5,5,0.975
state_city_ID_NAMPA,0,5,0.975
state_city_IL,0,5,0.975
state_city_IL_AURORA,1,5,0.975
state_city_IL_CHICAGO,0,5,0.975
state_city_IL_ELGIN,0,5,0.975
state_city_IL_JOLIET,8,5,0.975
state_city_IL_NAPERVILLE,2,5,0.975
state_city_IL_PEORIA,0,5,0.975
state_city_IL_ROCKFORD,0,5,0.975
state_city_IL_SPRINGFIELD,0,5,0.975
state_city_IN,3,5,0.975
state_city_IN_CARMEL,0,5,0.975
state_city_IN_EVANSVILLE,4,5,0.975
state_city_IN_FORT_WAYNE,0,5,0.975
state_city_IN_SOUTH_BEND,0,5,0.975
state_city_KS,9,5,0.975
state_city_KS_KANSAS_CITY,0,5,0.975
state_city_KS_OLATHE,0,5,0.975
state_city_KS_OVERLAND_PARK,16,5,0.975
state_city_KS_TOPEKA,0,5,0.975
state_city_KS_WICHITA,0,5,0.975
state_city_KY,0,5,0.975
state_city_LA,0,5,0.975
state_city_LA_BATON_ROUGE,0,5,0.975
state_city_LA_LAFAYETTE,0,5,0.975
state_city_LA_NEW_ORLEANS,3,5,0.975
state_city_LA_SHREVEPORT,0,5,0.975
state_city_MA,2,5,0.975
state_city_MA_BOSTON,0,5,0.975
state_city_MA_BROCKTON,3,5,0.975
state_city_MA_CAMBRIDGE,0,5,0.975
state_city_MA_LOWELL,0,5,0.975
state_city_MA_NEW_BEDFORD,0,5,0.975
state_city_MA_SPRINGFIELD,0,5,0.975
state_city_MA_WORCESTER,0,5,0.975
state_city_MD,2,5,0.975
state_city_MD_BALTIMORE,2,5,0.975
state_city_ME,0,5,0.975
state_city_MI,5,5,0.975
state_city_MI_ANN_ARBOR,0,5,0.975
state_city_MI_DEARBORN,0,5,0.975
state_city_MI_DETROIT,0,5,0.975
state_city_MI_GRAND_RAPIDS,0,5,0.975
state_city_MI_LANSING,0,5,0.975
state_city_MI_WARREN,0,5,0.975
state_city_MN,0,5,0.975
state_city_MN_MINNEAPOLIS,0,5,0.975
state_city_MN_ROCHESTER,2,5,0.975
state_city_MO,4,5,0.975
state_city_MO_COLUMBIA,0,5,0.975
state_city_MO_INDEPENDENCE,5,5,0.975
state_city_MO_KANSAS_CITY,0,5,0.975
state_city_MO_SPRINGFIELD,0,5,0.975
state_city_MS,4,5,0.975
state_city_MS_JACKSON,0,5,0.975
state_city_MT,1,5,0.975
state_city_MT_BILLINGS,0,5,0.975
state_city_NC,6,5,0.975
state_city_NC_CHARLOTTE,1,5,0.975
state_city_NC_CONCORD,0,5,0.975
state_city_NC_DURHAM,0,5,0.975
state_city_NC_FAYETTEVILLE,3,5,0.975
state_city_NC_GREENSBORO,4,5,0.975
state_city_NC_HIGH_POINT,0,5,0.975
state_city_NC_RALEIGH,4,5,0.975
state_city_NC_WILMINGTON,0,5,0.975
state_city_NC_WINSTON-SALEM,0,5,0.975
state_city_ND,8,5,0.975
state_city_ND_FARGO,0,5,0.975
state_city_NE,1,5,0.975
state_city_NE_LINCOLN,3,5,0.975
state_city_NE_OMAHA,9,5,0.975
state_city_NH,0,5,0.975
state_city_NH_MANCHESTER,0,5,0.975
state_city_NJ_ELIZABETH,0,5,0.975
state_city_NJ_JERSEY_CITY,1,5,0.975
state_city_NJ_NEWARK,0,5,0.975
state_city_NJ_PATERSON,0,5,0.975
state_city_NM,4,5,0.975
state_city_NM_ALBUQUERQUE,0,5,0.975
state_city_NM_LAS_CRUCES,9,5,0.975
state_city_NV,2,5,0.975
state_city_NV_HENDERSON,0,5,0.975
state_city_NV_LAS_VEGAS,0,5,0.975
state_city_NV_NORTH_LAS_VEGAS,22,5,0.975
state_city_NV_RENO,0,5,0.975
state_city_NV_SPARKS,4,5,0.975
state_city_NY,0,5,0.975
state_city_NY_ALBANY,1,5,0.975
state_city_NY_BUFFALO,0,5,0.975
state_city_NY_NEW_YORK,10,5,0.975
state_city_NY_ROCHESTER,2,5,0.975
state_city_NY_SYRACUSE,0,5,0.975
state_city_NY_YONKERS,0,5,0.975
state_city_OH,2,5,0.975
state_city_OH_AKRON,0,5,0.975
state_city_OH_CINCINNATI,0,5,0.975
state_city_OH_CLEVELAND,0,5,0.975
state_city_OH_COLUMBUS,0,5,0.975
state_city_OH_DAYTON,1,5,0.975
state_city_OH_TOLEDO,0,5,0.975
state_city_OK,1,5,0.975
state_city_OK_BROKEN_ARROW,3,5,0.975
state_city_OK_NORMAN,2,5,0.975
state_city_OK_OKLAHOMA_CITY,0,5,0.975
state_city_OK_TULSA,0,5,0.975
state_city_OR,2,5,0.975
state_city_OR_BEND,0,5,0.975
state_city_OR_GRESHAM,2,5,0.975
state_city_OR_HILLSBORO,0,5,0.975
state_city_OR_PORTLAND,0,5,0.975
state_city_OR_SALEM,0,5,0.975
state_city_PA,0,5,0.975
state_city_PA_ALLENTOWN,0,5,0.975
state_city_PA_PHILADELPHIA,0,5,0.975
state_city_PA_PITTSBURGH,0,5,0.975
state_city_PR,13,5,0.975
state_city_RI_PROVIDENCE,0,5,0.975
state_city_SC,2,5,0.975
state_city_SC_CHARLESTON,0,5,0.975
state_city_SC_COLUMBIA,0,5,0.975
state_city_SD,5,5,0.975
state_city_SD_SIOUX_FALLS,7,5,0.975
state_city_TN,0,5,0.975
state_city_TN_CHATTANOOGA,0,5,0.975
state_city_TN_KNOXVILLE,0,5,0.975
state_city_TN_MEMPHIS,0,5,0.975
state_city_TN_MURFREESBORO,7,5,0.975
state_city_TX,4,5,0.975
state_city_TX_ABILENE,7,5,0.975
state_city_TX_ALLEN,0,5,0.975
state_city_TX_AMARILLO,0,5,0.975
state_city_TX_ARLINGTON,6,5,0.975
state_city_TX_AUSTIN,0,5,0.975
state_city_TX_BEAUMONT,8,5,0.975
state_city_TX_BROWNSVILLE,22,5,0.975
state_city_TX_CARROLLTON,15,5,0.975
state_city_TX_COLLEGE_STATION,0,5,0.975
state_city_TX_CONROE,7,5,0.975
state_city_TX_CORPUS_CHRISTI,0,5,0.975
state_city_TX_DALLAS,0,5,0.975
state_city_TX_DENTON,0,5,0.975
state_city_TX_EDINBURG,1,5,0.975
state_city_TX_EL_PASO,0,5,0.975
state_city_TX_FORT_WORTH,0,5,0.975
state_city_TX_FRISCO,4,5,0.975
state_city_TX_HOUSTON,11,5,0.975
state_city_TX_IRVING,7,5,0.975
state_city_TX_KILLEEN,2,5,0.975
state_city_TX_LAREDO,14,5,0.975
state_city_TX_LEWISVILLE,5,5,0.975
state_city_TX_LUBBOCK,0,5,0.975
state_city_TX_MCALLEN,21,5,0.975
state_city_TX_MCKINNEY,16,5,0.975
state_city_TX_MESQUITE,17,5,0.975
state_city_TX_MIDLAND,0,5,0.975
state_city_TX_NEW_BRAUNFELS,19,5,0.975
state_city_TX_ODESSA,1,5,0.975
state_city_TX_PASADENA,8,5,0.975
state_city_TX_PEARLAND,10,5,0.975
state_city_TX_PLANO,0,5,0.975
state_city_TX_RICHARDSON,3,5,0.975
state_city_TX_ROUND_ROCK,16,5,0.975
state_city_TX_SAN_ANTONIO,0,5,0.975
state_city_TX_SUGAR_LAND,5,5,0.975
state_city_TX_TYLER,3,5,0.975
state_city_TX_WACO,0,5,0.975
state_city_TX_WICHITA_FALLS,0,5,0.975
state_city_UT,2,5,0.975
state_city_UT_PROVO,21,5,0.975
state_city_UT_SALT_LAKE_CITY,2,5,0.975
state_city_UT_WEST_JORDAN,6,5,0.975
state_city_VA,5,5,0.975
state_city_VA_ALEXANDRIA,0,5,0.975
state_city_VA_CHESAPEAKE,2,5,0.975
state_city_VA_HAMPTON,7,5,0.975
state_city_VA_NEWPORT_NEWS,0,5,0.975
state_city_VA_NORFOLK,0,5,0.975
state_city_VA_RICHMOND,0,5,0.975
state_city_VA_SUFFOLK,0,5,0.975
state_city_VA_VIRGINIA_BEACH,0,5,0.975
state_city_VT,4,5,0.975
state_city_WA,0,5,0.975
state_city_WA_BELLEVUE,2,5,0.975
state_city_WA_EVERETT,0,5,0.975
state_city_WA_RENTON,4,5,0.975
state_city_WA_SEATTLE,0,5,0.975
state_city_WA_SPOKANE,0,5,0.975
state_city_WA_TACOMA,2,5,0.975
state_city_WA_VANCOUVER,0,5,0.975
state_city_WI,1,5,0.975
state_city_WI_GREEN_BAY,0,5,0.975
state_city_WI_MADISON,4,5,0.975
state_city_WI_MILWAUKEE,0,5,0.975
state_city_WV,0,5,0.975
state_city_WY,2,5,0.975
delta_xmas,70,5,0.975
inc_trans_cs_taylor_d2_c0_w4t_sNone,42,5,0.975
inc_trans_cs_taylor_d2_c1_w4t_sNone,46,5,0.975
inc_trans_cs_taylor_d2_c2_w4t_sNone,48,5,0.975
inc_trans_cs_taylor_d2_c0_w6t_sNone,44,5,0.975
inc_trans_cs_taylor_d2_c1_w6t_sNone,47,5,0.975
inc_trans_cs_taylor_d2_c2_w6t_sNone,62,5,0.975
inc_trans_cs_taylor_d1_c0_w3t_sNone,30,5,0.975
inc_trans_cs_taylor_d1_c1_w3t_sNone,65,5,0.975
inc_trans_cs_taylor_d1_c0_w5t_sNone,33,5,0.975
inc_trans_cs_taylor_d1_c1_w5t_sNone,80,5,0.975
inc_trans_cs_rollmean_w2,37,5,0.975
inc_trans_cs_rollmean_w4,29,5,0.975
inc_trans_cs_lag1,31,5,0.975
inc_trans_cs_lag2,21,5,0.975
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,19,5,0.975
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,12,5,0.975
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,32,5,0.975
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,22,5,0.975
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,40,5,0.975
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,23,5,0.975
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,45,5,0.975
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,32,5,0.975
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,43,5,0.975
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,46,5,0.975
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,44,5,0.975
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,57,5,0.975
